RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01
394589,"Fayetteville, NC",134,,,,,,,117500,114400,116100,116700,121700,127000,130300,130800,125700,122900,121100,121700,119300,118400,118100,122400,117200,115000,114100,121000,122700,122600,122000,120200,120500,118900,119700,125300,123500,127300,119100,120800,117700,120300,121100,121200,117000,115300,115700,118800,116900,111400,107800,109100,112300,112200,108600,105600,106400,111800,110900,112000,110400,112800,108500,108000,108900,110700,108600,104400,108300,103700,107700,106700,111500,108900,105400,104300,100100,99900,101400,105600,102900,99100,98900,100200,101400,102300,104800,105700,108500,108300,111600,109200,108600,107000,106000,106600,109000,111200,113700,114700,114100,114100,114500,117500,116100,118000,117900,121500,117900,118000,115500,116100,114100,116200,113600,114500,114400,117700,118700,116800,117900,117000,118900,118800,120000,118900,118200,118800,121500,123000,121000,119600,118700,120800,118800,120100,124700,130100,133100,130700,130300,131700,133700,139500,138600
394679,"Hickory, NC",135,121200,114200,114600,112200,110600,111400,108800,112800,110000,113300,109400,110500,114300,113800,111700,105500,106900,109000,110900,111000,110800,111200,115500,117000,116700,110900,109100,105400,105500,100100,103200,103400,107400,105500,101900,101500,101300,101300,99400,100700,101000,100500,99400,105600,109700,109300,108000,103700,106700,106100,112900,112500,109200,107600,102600,104300,101100,102700,103800,108400,114100,110500,109800,109000,114500,114500,111500,110800,111200,112200,111100,110000,110100,109400,109200,111500,112700,110100,110800,113400,116500,114700,114700,115500,118700,117100,118300,117400,119900,120900,122400,122000,121300,122800,122400,118800,116000,119300,123600,126500,126800,129100,126700,124000,123700,127600,130800,127200,125300,125800,129100,128400,126800,126200,129600,132600,133400,130000,131900,137500,141900,140200,139300,138500,138200,139200,141600,142400,143600,145300,147200,146800,149800,152300,153800,149100,149700,150600,152400,152800,155500,160700,160600
394697,"Huntington, WV",136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118700,116300,114800,109600,108200,107300,115500,122200,126900,122200,121800,115000,111400,109800,112900,114000,114100,115300,114200,109400,103700,105400,101800,104700,103600,108600,109600,110100,115100,115700,117000,117700,122100,123400,125800,123900,121900,121100,121400,126600,125000,125300,125600,126300,128000,128800,127900,127400,122600,119700,118900,114900,115800,116400,126400,
394576,"Eugene, OR",137,231700,228800,223400,219400,222600,220700,220600,214900,213200,211200,213000,219100,222200,216200,204000,198400,201700,201600,200200,196900,201500,204900,207700,209300,206400,203500,199300,196000,195200,194900,197700,196900,193100,195100,187400,184500,178000,177300,175700,175900,181400,184900,182000,173900,174900,177900,182700,181700,176700,171800,169500,172800,177900,176900,179000,181600,184900,184400,186900,189100,187600,192200,195200,204600,203700,206700,205500,204000,203300,202800,205700,206800,206100,205300,206600,208900,209500,206200,206700,207500,212400,214900,215800,212100,213500,214600,214600,212400,214800,217400,216600,216500,217500,219900,223600,227700,230700,227900,228100,227400,228700,228700,231600,235700,238100,240300,241200,245400,247100,247000,247600,247400,249400,251700,256500,261500,262600,260200,258700,268300,271100,275500,267700,273300,275700,279800,280900,280600,278100,282400,284300,295700,291300,291700,283600,286500,288000,292300,294300,295400,297500,306800,312800
395033,"Rockford, IL",138,114200,112100,109100,108000,107600,107800,104800,102200,102900,104900,113000,108300,108500,100900,103700,101200,98500,97300,95900,99100,102200,102600,107200,112700,120000,112900,106200,98000,91000,90800,91600,96600,91200,89300,94400,102600,99600,92600,82500,78000,77300,78300,78900,77300,74900,76800,77400,77000,76700,77100,81100,81500,81800,80400,76900,76400,73500,77100,82300,88100,90000,87900,86500,84900,80100,79500,77800,81200,80500,81100,76700,74000,72900,75000,75700,76700,78300,81300,84300,85300,84300,85000,84400,87300,87700,87900,85600,86600,88700,90800,90600,88100,87300,87700,92700,95900,101100,101600,103200,102600,103100,101700,100700,101300,100800,101700,102600,103900,104300,106200,108600,110300,108400,107300,106700,107400,111300,112600,114900,113600,114900,113800,112700,110900,112700,111200,112800,111500,113900,113000,115400,118200,121000,120600,119100,118000,118300,121500,119200,117300,118000,120300,
395070,"Savannah, GA",139,,,,,,,,,,,,,,162200,152700,147700,147000,148800,152000,150500,151400,150200,149800,146800,147000,150000,151100,147400,144900,146300,149400,144900,144400,148800,156700,157200,154100,148300,147600,140200,137000,133400,138900,144900,144700,144700,138300,137700,139500,146100,142900,140600,140700,146600,146300,141900,142600,148600,155900,159900,158600,155900,152300,151600,154500,157700,158200,156600,156600,158100,159600,158800,158800,161200,162200,164900,165800,167400,166200,165700,166700,168600,171000,174100,183300,184200,188500,183200,182800,179700,179400,181300,179400,180600,178900,179200,176500,177100,182500,181600,184500,182500,183700,187500,189900,187600,183000,183600,190500,190100,189800,190800,191400,192000,192300,191100,192800,192600,204200,209300,210600,206900,200800,200100,195800,196900,199400,201600,202000,195600,195700,196900,201500,201800,203900,201400,211400,211700,212700,201400,198900,205400,
394332,"Ann Arbor, MI",140,186300,185500,178000,178500,177200,177100,171900,169900,168700,166800,157500,141900,130300,126200,126800,131300,136600,145200,145700,142300,142100,141900,145000,138100,135100,136900,139400,146400,143800,148300,150400,152900,152600,147800,145200,135000,132400,126900,134600,143500,156500,159500,153300,151800,149300,153300,144000,137300,135800,140000,148100,153300,163300,167600,170800,165100,174500,171900,177600,166100,167500,162600,171800,172400,181400,185700,192000,198000,199800,198200,191600,183900,178600,185000,187100,196200,193400,195700,201400,199900,200500,195800,199200,205900,207900,210200,204900,205100,211600,214600,213900,207400,204900,216700,214500,216800,211800,217200,221600,220200,218600,217000,214900,220900,229400,236800,243000,245600,242300,236600,237300,238700,237900,233200,237200,239700,243000,240200,245800,254500,262400,263200,258100,257900,258800,263100,257100,258600,255600,261500,258300,255100,263700,268500,272900,263200,258500,255000,257300,264100,271000,271800,266900
394927,"Ocala, FL",141,149100,142800,137300,137300,135200,129000,125100,122900,123600,123000,120100,119000,113400,109800,108900,109100,108200,103700,98600,97100,93500,97500,99300,101700,97700,93500,91000,89500,85700,82700,79300,79800,80500,82500,82900,83100,81200,78100,77000,77400,76900,77900,76500,76500,77800,82400,83700,83900,84400,88300,89000,87400,87500,87300,88300,88600,89800,90600,90200,91000,91600,91800,90100,90400,90700,92700,94000,94900,94200,91600,90200,91000,91100,90600,90400,92900,96700,96900,93300,89800,87700,90400,92700,94900,97200,97900,99100,98000,98500,101500,104000,103600,102000,104100,106100,107100,107700,109600,113800,114600,115900,113700,113700,114900,117100,119100,123300,124000,124600,122600,124300,126800,127900,128000,129000,131400,134300,134700,134900,135700,137000,137200,137000,137300,135400,136200,134400,137900,141700,147000,153100,153400,153500,149700,150700,153700,155300,155500,151800,153000,155500,162100,168800
394732,"Kalamazoo, MI",142,106000,109000,104500,103300,102400,104300,106400,105300,98200,94400,88400,94700,89500,90600,83900,84200,87800,91700,98200,96100,95900,92000,87900,92000,93600,101600,95500,95500,96200,93000,95700,89600,98000,95400,96100,91600,89000,87600,85700,88100,97600,98800,97100,93900,94000,94900,95600,97000,96200,93200,92600,92800,96200,99300,106300,107300,107200,108200,105400,105400,100300,100800,99300,104500,106000,115200,116200,118500,114000,109400,106900,106500,110300,115900,117800,118500,119400,119900,117600,114000,114400,113300,115100,115100,123700,125600,124300,120700,121800,126600,128000,126200,118500,117200,118100,122900,122800,123900,127800,128100,125500,123700,127300,130000,131800,134400,135700,137300,133300,131900,130500,134100,137400,137700,136400,140400,140700,145500,146200,152400,153000,145800,143900,141500,145500,142100,142300,141900,144000,145800,144400,151800,152500,156800,152600,151400,153400,155400,157000,157900,159200,162000,160800
394901,"Naples, FL",143,326500,309500,306200,312600,309400,300100,278300,262700,245500,233600,207600,199900,187600,183200,177200,178900,185000,188100,189800,195500,207600,213200,212000,194600,190200,190700,195500,199100,196800,190500,180000,171100,176800,181300,184100,180500,170000,175000,183000,201100,208900,201900,192900,180000,177100,174700,183700,183500,187700,188800,204500,213000,211900,208000,201400,196400,196800,204600,211000,212400,215400,224300,226500,232500,234700,239600,233300,236600,238900,241800,240500,241200,243100,244000,248800,252000,254100,251500,258500,259700,265400,266000,282200,286100,285600,278700,282900,290800,290400,290500,286500,283200,288600,293500,309900,304800,299200,286800,288600,291400,292400,293800,298900,301500,301600,303600,309100,312100,311400,308400,308000,306500,306600,309900,311400,315800,310300,303600,303800,310500,325200,326800,323900,317700,323300,326200,330600,331600,334900,333400,330300,325300,324200,318300,324400,326600,329500,327500,327000,328500,329200,332000,339800
395107,"South Bend, IN",144,90200,90000,88000,88200,89500,88400,85600,82200,83100,88000,81100,73200,64600,72800,79100,84900,85500,87100,85300,83400,84300,88100,81000,75900,72600,79700,84600,86500,86100,81100,72300,66100,67200,72600,66600,63600,62100,75000,77100,78200,78700,80900,80700,73600,74200,66000,69700,64600,72700,76300,77200,77100,79000,84400,85200,82500,82400,86900,80800,75100,71000,81100,88800,95600,96900,100300,97700,101900,98200,99500,98900,103900,103400,101600,98900,100700,99700,101200,104200,104300,101100,98000,95000,93100,95400,97800,105900,107700,108600,109500,105300,105800,107900,112700,112800,105500,102600,104300,109900,112000,114500,112600,114200,113900,116300,117100,119700,122000,123600,123200,124500,120900,120900,118500,122000,123300,129300,128700,129700,126900,132100,130700,124500,118900,120100,125400,128200,126100,127200,126200,125900,124200,127300,131600,134900,135200,131800,135900,136700,141900,143300,145600,146200
395109,"Spartanburg, SC",145,103100,100400,92600,91700,94000,89000,86700,84600,87200,89300,92900,85000,81400,78700,91500,95900,101200,98000,98700,94200,97100,96700,93700,88800,87900,87900,90700,90000,90700,87700,84200,84000,84000,86700,91600,93500,90300,84300,81200,82100,86500,93000,94000,89300,84500,85900,84000,84900,87200,95000,95100,97300,95000,90900,84800,88000,88400,90700,89800,93600,94300,91600,91500,93100,95900,95700,96100,92000,92300,91400,94200,88400,88300,83100,91300,90600,98300,100000,101800,102100,102900,107200,106200,104900,104200,105300,106700,108500,111400,114100,113600,115800,111200,110000,111100,112700,117300,115900,119500,118000,115400,114500,115700,118800,121700,120900,121700,124000,126500,129200,128100,128700,126200,125900,127600,128600,128500,128100,128400,133300,139900,141500,137900,130100,129900,130600,129600,130800,131500,133800,134400,136300,141200,143000,143800,142100,143900,143300,145300,144300,147100,147200,153000
394579,"Evansville, IN",146,101800,102700,99100,99400,102500,104100,104500,100400,100000,100000,92500,90400,93600,102400,106100,104900,104300,102500,99400,100400,101100,105700,101500,99200,99900,103400,109300,105800,105400,102400,104300,105400,100700,105500,99700,103800,100000,110300,111900,110000,106000,106900,107800,107800,104300,106000,99300,103400,105800,112700,114300,112700,112400,111300,109700,113800,114700,111500,108200,107200,110000,110100,111400,115000,117300,114800,113700,110700,113100,113200,112700,106500,106100,109800,115200,113800,113300,117000,118300,120300,116700,117400,117800,118300,120000,120200,119700,121400,121800,124300,122500,122100,122200,123200,127100,127000,123900,122100,122700,127200,127300,127800,128900,128800,127800,126200,125100,126900,128900,130000,128200,126800,125000,126900,127300,129000,123700,126800,127500,130900,128000,128600,131300,129400,131500,130700,134100,133300,134200,135600,131200,128400,131000,135700,140300,135800,134600,137000,144300,149000,150000,147000,146900
394747,"Kingsport, TN",147,103500,103500,103400,105600,101400,101200,97000,98700,91800,91100,92200,96800,98200,95600,95700,96400,99000,99300,101400,98400,96600,93900,98100,97900,101400,98900,101800,98800,96300,90500,91000,96000,98100,98700,98000,102700,99600,97500,93500,95800,100200,99400,100200,94800,92900,93000,96800,100600,101000,101200,99500,99800,95500,98500,101000,101200,98500,93800,98700,99900,101600,102500,101700,104100,103100,103300,98600,96300,95200,98700,99700,105200,104600,103000,100200,98400,100800,100700,100600,98900,99700,104500,102700,103500,101600,103600,104100,107100,109000,110700,110500,109300,107800,103100,103300,101700,107400,109300,114300,112500,114800,112500,115600,118100,120400,118600,118400,116300,116500,115900,116500,118100,116700,119200,119500,122800,124700,126100,126400,128100,129600,129400,126200,124400,119500,119000,121900,125100,123500,120400,123800,130300,135500,133600,128200,126200,125900,131400,132400,133700,135600,138400,144100
395028,"Roanoke, VA",148,160700,157100,158400,154400,151100,149500,147800,152700,152900,154900,151800,155100,151300,154600,148600,150700,145400,152700,157400,158800,152300,147700,150500,153100,150300,144800,139400,135300,138300,146100,152400,150100,145000,145000,148300,151900,143600,137000,131800,136200,141600,144400,141300,139300,140800,153600,150900,141900,131200,134900,138100,144300,143900,146200,142600,148700,150500,151900,146200,140700,141400,142100,147600,148400,151200,152700,155600,156100,155900,154100,154500,146900,149200,148000,153300,153000,152200,161500,157900,157500,152600,153800,168300,170500,171400,161000,159800,158200,156500,153600,150500,150200,150300,157000,163700,163100,158100,146600,146200,146800,149300,148800,149000,150500,153800,162400,159000,155700,148700,152200,154100,153200,155900,156300,158900,154400,153700,152600,158200,159500,156600,155200,155800,161400,158900,159400,158100,160800,158500,166500,167600,171500,167700,167000,166700,165800,167600,169500,166900,169300,175700,184900,194000
394646,"Green Bay, WI",149,132400,132300,133400,129000,128300,132000,131500,135700,136000,136000,130700,123500,123700,125200,129300,124700,119900,117000,119100,121800,122300,125000,123600,122400,120400,122500,125200,125300,124900,124900,124300,119400,123300,125400,135300,132200,127100,120700,120700,124400,122600,120200,117400,118200,121400,125900,126000,118800,119400,123500,128100,125500,122100,123800,122300,123400,125400,127200,127300,118400,125200,124900,130000,124500,124100,125400,127400,129100,135900,130800,122100,116300,120600,130000,136200,136700,139800,137900,142900,139600,138000,141900,145100,140500,130800,131100,135600,138600,140700,143900,142700,140900,141100,142900,142900,143900,147200,147500,147100,144000,142600,139900,141100,145100,147600,152200,152800,154200,151500,151800,152300,149600,152100,155100,158300,156400,155900,158000,158700,158900,168000,171000,173400,168800,166400,162800,160300,167300,171300,173100,166200,165000,162500,168900,172800,177800,177200,179100,180700,184100,183900,183000,180000
394796,"Lincoln, NE",150,,,,,,,,,,,,,,,,,,,,,,,,,,,,127300,125500,123800,125600,127100,128700,131500,132300,135200,134600,132800,128400,125100,123300,126300,126300,129100,130500,131300,131400,130100,131900,133700,131900,132200,132400,134200,132700,132400,132700,137400,139300,135700,135000,134300,138600,137700,138400,137600,139100,137000,136400,136400,135700,135900,133600,135300,137900,138400,137400,136300,137500,140000,144500,143400,143600,141400,144200,143100,144100,146900,147900,148200,145200,145400,144300,149600,152100,153800,150600,150400,150400,151100,151900,154900,156500,157600,156700,156300,155700,156100,157200,157900,159100,159100,162600,164000,165300,165500,166000,165900,166600,171700,173700,176000,171400,176900,175300,176000,170600,171400,176800,180000,183400,180100,181900,182800,186600,187200,185400,182600,180700,185800,188800,191600,191300
